;member_2;member_3;member_4;member_5;member_6;member_7;member_8;member_9;member_10;member_11;member_12;member_13;member_14;member_15;member_16;member_17;member_18;member_19;member_20;member_21;member_22;member_23;member_24;member_25;member_26;member_27;member_28;member_29;member_30;member_31;member_32;member_33;member_34;member_35;member_36;member_37;member_38;member_39;member_40;member_41;member_42;member_43;member_44;member_45;member_46;member_47;member_48;member_49;member_50;member_51;member_52;member_53;member_54;member_55;member_56;member_57;member_58;member_59;member_60;member_61;member_62;member_63;member_64;member_65;member_66;member_67;member_68;member_69;member_70;member_71;member_72;member_73;member_74;member_75;member_76;member_77;member_78;member_79;member_80;member_81;member_82;member_83;member_84;member_85;member_86;member_87;member_88;member_89;member_90;member_91;member_92;member_93;member_94;member_95;member_96;member_97;member_98;member_99;member_100
MACCS;0.12547008547008545;0.1670487225601967;0.11661559414368405;0.15529713005441165;0.08482142857142856;0.054819593551987914;0.13493850011941724;0.14372010795772577;0.20190771640883465;0.1939352485180119;0.2089811912225705;0.19937760772839808;0.17701017842837066;0.18217675510493186;0.17307793495638796;0.16290045129824135;0.15293954085828643;0.1873995877559669;0.18087881181252527;0.20213056962878773;0.18107144921114982;0.13856793357862496;0.1533432220531294;0.1543680530138121;0.15417348924120128;0.1323303346111614;0.09726262256554488;0.09033152896303288;0.09965710543044826;0.11698291306274199;0.11351929263547224;0.1183833869507426;0.11581167767910461;0.13641039471402977;0.12959680992467879;0.13879524570900195;0.13625821116911635;0.1294619637456416;0.12017684113193737;0.13365567991369842;0.12679971489665;0.12729479301111518;0.13205293675714203;0.11699061855868699;0.10183198166091965;0.09952033287742483;0.1029935851746258;0.10528597021825817;0.11821579241393922;0.10964535454913217;0.10818323669357167;0.09333089325961742;0.09084201806938798;0.09630906744235325;0.09725684344358614;0.09890004045385371;0.10018300552869333;0.09640923888963802;0.09969755928415941;0.10444221841228256;0.07479917551193388;0.07357978077864036;0.07324073895706112;0.08292076823794571;0.08587389955886035;0.0962647608406696;0.10274508293040009;0.10966076554102212;0.10889021594652386;0.10690412436670453;0.10607000443066016;0.10480437672169673;0.10556144169829129;0.0997938779834717;0.1023232070274123;0.10643216274007435;0.10554217795842884;0.10532257132399683;0.10327868852459014;0.1118009670397411;0.1083989905800312;0.10964920729710466;0.10430544585925912;0.10606807805667393;0.10239640923888964;0.10528789659224441;0.10907707422318969;0.1101192425497486;0.10732407389570611;0.10789620696962109;0.10885168846679892;0.10633969678873456;0.10661131552079521;0.10809654986419064;0.10669992872416251;0.1081370037179018;0.10964150180115965;0.10460596020111344;0.10423417002176802
MFC;0.24717948717948715;0.2715754376215616;0.13627851549199865;0.09187026565667344;0.01691976002999625;0.04084999507534719;0.08454442321471221;0.07656242206593845;0.1279721108557412;0.1691434468524252;0.1148768472906404;0.14742646422326483;0.18531080539061995;0.18337482039139497;0.17828911420071641;0.18541274563374008;0.17115208383918293;0.152744119743407;0.16079443663192772;0.1603590761110362;0.14013985475140142;0.11569994798790235;0.11697135481882452;0.1105738668105026;0.11066440638785613;0.11471749725491706;0.12286220646876383;0.10498160312843136;0.10941226329679644;0.114975631369074;0.11602357881759164;0.11934079482190671;0.1455818612625455;0.13321454027084817;0.12936564504632928;0.1339908689873052;0.134310647069022;0.12530099593535088;0.1251796343742174;0.120448459863998;0.1171562867215041;0.11143688235634067;0.11917512665908958;0.12441679027566412;0.12559380478126023;0.10815241470979176;0.11187031650324591;0.11142725048640943;0.11211111325152666;0.11896129914661632;0.117422126331606;0.12180270077632871;0.11920209589489701;0.11685384600566354;0.13733698060141394;0.14051935042669184;0.13998189208452927;0.13471903835410606;0.13259424784727708;0.14136502860665368;0.15494789158367203;0.15689160293579393;0.15031881489472365;0.1498025466664098;0.14709791758972088;0.1440677313093564;0.14632736799522258;0.13996648109263932;0.13971219972645488;0.14300437286894876;0.1377819729922367;0.13543179672901695;0.14533913814027855;0.1518926624414864;0.13746412128450616;0.13226098514765658;0.12717728419795418;0.12829650748396293;0.11494866213326656;0.12214944809385292;0.12055248405925525;0.11279882876461636;0.1195758124482287;0.11777272639710273;0.1151663423937123;0.11396813777426748;0.110161622777446;0.1062356725934773;0.10516460865712468;0.10683284852921346;0.10703511779776927;0.1031033884918418;0.1033229951262738;0.10279709502802874;0.10933713471133286;0.10770164319701027;0.11124809770568857;0.11206488027585675;0.11129625705534472
RDKit;0.2704273504273504;0.04912475687691026;0.17589376915219615;0.1827589885842313;0.1990708192725909;0.18734200072228238;0.21033556245521856;0.18164663241724444;0.23742618034155444;0.2643866849065208;0.28413121361397226;0.29211535465106214;0.26850432319887996;0.23844130087224005;0.23903628599761195;0.2574646348127011;0.29003391476663043;0.29556741345764864;0.2559438269345611;0.24301978386083872;0.24530638978251237;0.24339350041417038;0.2512877810098052;0.24287915855984282;0.24521392383117255;0.2698792163510624;0.26464718460441905;0.2614012444375951;0.24116661208607035;0.26527132977596274;0.25968291884186395;0.25655063474022843;0.2596251276222766;0.25257074608464486;0.24892219375469551;0.25304463408526134;0.2558686983490975;0.2505923600007705;0.25155362061990716;0.2422550133882992;0.24412359615495752;0.2413650286066537;0.23595384407928957;0.2449577160910019;0.2565294446263798;0.26144169829130626;0.2609292828109649;0.27312130376991384;0.28323284082371747;0.2783379245246672;0.284577449866117;0.27070177804318935;0.26782762805571075;0.2664618288994625;0.26530215175974264;0.2743445512511799;0.28410356186550056;0.27968638631503917;0.2747221205524841;0.27459497986939185;0.2721696750207085;0.26684517732272545;0.26605921673633715;0.25734815357053414;0.2570110381229412;0.2596732869719327;0.26863863150392014;0.26536186935331624;0.2647049758240064;0.26167671591762826;0.26245497100807147;0.26152453237271484;0.2641039471402978;0.26683747182678047;0.25577430602377144;0.2476989462734295;0.24659513397931074;0.24869488162431852;0.2521912504093545;0.24863323765675865;0.24850609697366646;0.24889522451888807;0.25545452794205464;0.2592379264510412;0.24894723661651674;0.253152511028491;0.25310820442680737;0.2526574329140259;0.25763903604245725;0.26414440099400893;0.2556722082025004;0.25316214289842226;0.24609042399491438;0.24719038354106065;0.24450694457822042;0.24754868910250233;0.24921114985263237;0.2431912311456146;0.2435321993411801
CDDD;0.29777777777777775;0.17749374826340653;0.1810010214504597;0.15625733489811158;0.043476987251593546;-0.06690551232804753;-0.07393420109863864;-0.05518147206011938;-0.0001597493481195956;-0.03276213790289678;0.04637035378414689;0.03280327556655875;0.040961604546726406;0.06503349321028878;0.08209985226559813;0.06933398093619088;0.05432824481292051;0.05318140663828475;0.012604264992005548;-0.0039240238099824696;-0.04083142301246364;-0.07219857063050221;-0.06129336749436535;-0.06653117836296737;-0.05771223825393462;-0.09387220434975245;-0.07420007320221148;-0.0744543545683959;-0.0919092292577681;-0.0759973801313787;-0.04934021690971085;-0.03883762593669935;-0.026061913659917935;-0.004317004103176591;0.0005567220820250044;-0.016125676638862666;-0.003188148947236616;0.007424245342990888;0.011733543950222497;0.025979079578509368;0.036472038681589644;0.06327945907418465;0.0854212016720926;0.10850686752326096;0.13396775249947027;0.14174259790795785;0.12872030976093699;0.134514842711564;0.11166612086070388;0.10852035214116468;0.09818920845292904;0.1033730808499162;0.10687137600893837;0.0961800003852748;0.08185548342355185;0.09162605228178998;0.09120995550076091;0.09373157904875651;0.0931363294870066;0.10345013580936602;0.1018339080349059;0.10146211785556047;0.09187648090000193;0.10783841575003371;0.11273140567509778;0.12401803086051125;0.12448613973916896;0.12574598832617362;0.11728535377858255;0.11663809211920403;0.11686733062356726;0.12414324516961722;0.1186781221706382;0.12671302806726897;0.11679220203810368;0.11728342740459631;0.11455953458804492;0.12469033538171101;0.11796151104775479;0.1182947737473753;0.12076631157172851;0.1250910211708501;0.11682495039586985;0.11541484463793801;0.10191096299435572;0.10537265704763923;0.10478896572980678;0.10754368053013812;0.10111537053803625;0.09770183583440889;0.09494712103407754;0.0902390630116931;0.09989790217872897;0.10498930862437632;0.09026603224750052;0.09592764539307662;0.10329795226445261;0.10354838088266455;0.10035830556144168
