id;MaxEStateIndex;MinEStateIndex;MaxAbsEStateIndex;MinAbsEStateIndex;qed;MolWt;HeavyAtomMolWt;ExactMolWt;NumValenceElectrons;NumRadicalElectrons;MaxPartialCharge;MinPartialCharge;MaxAbsPartialCharge;MinAbsPartialCharge;FpDensityMorgan1;FpDensityMorgan2;FpDensityMorgan3;BCUT2D_MWHI;BCUT2D_MWLOW;BCUT2D_CHGHI;BCUT2D_CHGLO;BCUT2D_LOGPHI;BCUT2D_LOGPLOW;BCUT2D_MRHI;BCUT2D_MRLOW;BalabanJ;BertzCT;Chi0;Chi0n;Chi0v;Chi1;Chi1n;Chi1v;Chi2n;Chi2v;Chi3n;Chi3v;Chi4n;Chi4v;HallKierAlpha;Ipc;Kappa1;Kappa2;Kappa3;LabuteASA;PEOE_VSA1;PEOE_VSA10;PEOE_VSA11;PEOE_VSA12;PEOE_VSA13;PEOE_VSA14;PEOE_VSA2;PEOE_VSA3;PEOE_VSA4;PEOE_VSA5;PEOE_VSA6;PEOE_VSA7;PEOE_VSA8;PEOE_VSA9;SMR_VSA1;SMR_VSA10;SMR_VSA2;SMR_VSA3;SMR_VSA4;SMR_VSA5;SMR_VSA6;SMR_VSA7;SMR_VSA8;SMR_VSA9;SlogP_VSA1;SlogP_VSA10;SlogP_VSA11;SlogP_VSA12;SlogP_VSA2;SlogP_VSA3;SlogP_VSA4;SlogP_VSA5;SlogP_VSA6;SlogP_VSA7;SlogP_VSA8;SlogP_VSA9;TPSA;EState_VSA1;EState_VSA10;EState_VSA11;EState_VSA2;EState_VSA3;EState_VSA4;EState_VSA5;EState_VSA6;EState_VSA7;EState_VSA8;EState_VSA9;VSA_EState1;VSA_EState10;VSA_EState2;VSA_EState3;VSA_EState4;VSA_EState5;VSA_EState6;VSA_EState7;VSA_EState8;VSA_EState9;FractionCSP3;HeavyAtomCount;NHOHCount;NOCount;NumAliphaticCarbocycles;NumAliphaticHeterocycles;NumAliphaticRings;NumAromaticCarbocycles;NumAromaticHeterocycles;NumAromaticRings;NumHAcceptors;NumHDonors;NumHeteroatoms;NumRotatableBonds;NumSaturatedCarbocycles;NumSaturatedHeterocycles;NumSaturatedRings;RingCount;MolLogP;MolMR;fr_Al_COO;fr_Al_OH;fr_Al_OH_noTert;fr_ArN;fr_Ar_COO;fr_Ar_N;fr_Ar_NH;fr_Ar_OH;fr_COO;fr_COO2;fr_C_O;fr_C_O_noCOO;fr_C_S;fr_HOCCN;fr_Imine;fr_NH0;fr_NH1;fr_NH2;fr_N_O;fr_Ndealkylation1;fr_Ndealkylation2;fr_Nhpyrrole;fr_SH;fr_aldehyde;fr_alkyl_carbamate;fr_alkyl_halide;fr_allylic_oxid;fr_amide;fr_amidine;fr_aniline;fr_aryl_methyl;fr_azide;fr_azo;fr_barbitur;fr_benzene;fr_benzodiazepine;fr_bicyclic;fr_diazo;fr_dihydropyridine;fr_epoxide;fr_ester;fr_ether;fr_furan;fr_guanido;fr_halogen;fr_hdrzine;fr_hdrzone;fr_imidazole;fr_imide;fr_isocyan;fr_isothiocyan;fr_ketone;fr_ketone_Topliss;fr_lactam;fr_lactone;fr_methoxy;fr_morpholine;fr_nitrile;fr_nitro;fr_nitro_arom;fr_nitro_arom_nonortho;fr_nitroso;fr_oxazole;fr_oxime;fr_para_hydroxylation;fr_phenol;fr_phenol_noOrthoHbond;fr_phos_acid;fr_phos_ester;fr_piperdine;fr_piperzine;fr_priamide;fr_prisulfonamd;fr_pyridine;fr_quatN;fr_sulfide;fr_sulfonamd;fr_sulfone;fr_term_acetylene;fr_tetrazole;fr_thiazole;fr_thiocyan;fr_thiophene;fr_unbrch_alkane;fr_urea
CHEMBL491762;13.094317168997229;-0.5304166666666668;13.094317168997229;0.012672902494331284;0.7589545354914874;366.4570000000001;340.24900000000014;366.183109312;142.0;0.0;0.1632603522864516;-0.5118449962199935;0.5118449962199935;0.1632603522864516;0.8888888888888888;1.4814814814814814;2.1481481481481484;16.485298091051632;9.659251286836893;2.4620354781086826;-2.39998808102713;2.521996208532143;-2.3590148517077587;6.056946020429497;-0.11888521210284271;1.931655039795312;914.0609679148337;19.560113453385565;16.38713693758587;16.38713693758587;12.578917360319547;9.561906176397958;9.561906176397958;9.65200801660631;9.65200801660631;5.81597616806693;5.81597616806693;4.720238207981008;4.720238207981008;-2.3599999999999994;2.50458127806336;18.024348277732518;5.817133701160091;3.010534440027569;159.46954272107357;9.843390348640755;17.267841576596258;11.566489892729878;0.0;0.0;0.0;9.589074368143644;0.0;0.0;0.0;45.89405000414733;16.89634800725517;42.39294704353957;5.917906046161393;19.4324647167844;11.566489892729878;0.0;0.0;10.82998093879356;59.296141336627926;0.0;52.49345856899432;0.0;5.749511833283905;4.736862953800049;0.0;5.749511833283905;0.0;16.673017287570584;9.589074368143644;10.82998093879356;64.85959282832492;46.930007077297326;0.0;0.0;0.0;63.6;5.917906046161393;14.69560176298435;0.0;28.155635703179613;48.33817225678265;5.563451491696996;0.0;0.0;38.112942673227685;13.847474399381248;4.736862953800049;6.117650108654573;0.0;26.139654746157724;10.816113906210632;1.2773454034391531;0.84331254724112;7.5290406509826155;1.8733404982363324;8.070208805744521;0.0;0.4782608695652174;27.0;1.0;4.0;2.0;1.0;3.0;1.0;0.0;1.0;4.0;1.0;4.0;1.0;0.0;0.0;0.0;4.0;5.007000000000005;102.53580000000007;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHEMBL1625014;2.698394274376417;0.43880054799697665;2.698394274376417;0.43880054799697665;0.6595237422914307;275.4599999999999;244.21199999999996;275.24817541209;112.0;0.0;0.17778323445702268;-0.3746188168129154;0.3746188168129154;0.17778323445702268;0.9;1.55;2.2;15.138750770799222;9.7765705077973;2.3320532664403117;-2.3517938085501813;2.3599301006174995;-2.344211106572889;5.9247874864968715;-0.5065619206778932;1.8513491582048986;401.1341594627747;14.001789232183626;13.457058834428116;13.457058834428116;9.639759771564119;8.703688491130029;8.703688491130029;7.74019612858483;7.74019612858483;5.177055026269787;5.177055026269787;4.105925270003813;4.105925270003813;-0.79;2.793599378703218;14.16008692625173;5.909765330209225;3.2660855783335956;124.10129812245879;4.899909730850478;13.08951281182515;5.711685002770702;0.0;0.0;0.0;0.0;4.575525859479815;0.0;0.0;26.689117645233267;24.67745533817481;44.12503710049289;0.0;4.575525859479815;5.711685002770702;0.0;4.899909730850478;5.41499046939678;65.21404738278933;26.1790256236503;11.773059419889714;0.0;0.0;0.0;0.0;0.0;0.0;41.3661462167513;0.0;5.41499046939678;65.21404738278933;11.773059419889714;0.0;0.0;0.0;6.25;0.0;0.0;0.0;0.0;5.41499046939678;0.0;77.54559860705838;11.408724315826536;0.0;29.39893009654542;0.0;2.651519274376417;0.0;2.698394274376417;0.0;3.691621787603931;0.0;0.0;13.489656084656083;10.052141912320485;0.0;0.8333333333333334;20.0;0.0;2.0;1.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;2.0;2.0;3.0;3.8136000000000028;85.37440000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHEMBL381510;14.623924960233792;-1.1632323652553582;14.623924960233792;0.14692423574368063;0.43270941468811236;524.0800000000003;488.8000000000003;523.2401832600001;196.0;0.0;0.18219045279644172;-0.48410898252159207;0.48410898252159207;0.18219045279644172;1.0810810810810811;1.7837837837837838;2.5135135135135136;35.49569225848994;9.84516405345561;2.4391821221434906;-2.412656643804833;2.426536962564636;-2.5080970662779998;6.301249410180396;0.028422106306964838;1.434560380295392;1271.968527607407;25.570338854006454;21.388773490897464;22.144702436915917;17.89377996698761;13.607533565283816;13.985498038293043;11.206853547077262;11.643289327549248;8.575304866975717;8.827281182315202;6.422289401815159;6.5482775594849025;-2.4099999999999993;3.2258426448125177;24.900012561822585;10.046897092373207;4.914216925985971;222.4644389478338;14.620751205597735;17.522238039777886;5.783244946364939;0.0;0.0;0.0;9.694446914922299;4.39041504767482;0.0;0.0;29.800041095617345;81.94627789168926;41.98064908648612;17.299220315693418;13.921815185546691;28.287109768678512;0.0;14.783797982648164;5.917906046161393;63.38716875587519;26.1790256236503;64.81094934797966;0.0;5.749511833283905;10.05365155780638;4.39041504767482;5.749511833283905;11.600939890232516;53.139880596550704;6.544756405912575;5.917906046161393;61.18372837268626;48.53093654769288;5.022633313741326;10.902924932081056;0.0;46.5;5.668759818745678;9.184952231746642;0.0;17.929052163261204;43.2925170405059;60.385728715500164;0.0;6.923737199690624;30.33183534230805;32.982899188032995;16.337802844032566;23.65092532853955;6.1427398056337505;16.392044680641362;5.121584625208554;1.708360102235754;1.435432008968265;15.39704316066885;3.409275363516124;5.77037270236557;0.0;0.5;37.0;1.0;5.0;1.0;2.0;3.0;2.0;1.0;3.0;5.0;1.0;7.0;5.0;0.0;2.0;2.0;6.0;6.193400000000006;145.40819999999985;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHEMBL2004475;14.264994418693913;-1.3523128070672708;14.264994418693913;0.07441015477617752;0.3870110712025404;528.6490000000002;492.3610000000004;528.262422252;204.0;0.0;0.19605310166643142;-0.4958391230887551;0.4958391230887551;0.19605310166643142;1.1794871794871795;1.9487179487179487;2.7435897435897436;16.615977043866256;9.509778339826342;2.768642543239369;-2.4648949710076447;2.662080415775728;-2.58799444881999;6.144183056656221;-0.12830842546671556;1.4683877491839514;1465.7513798645607;27.68950548645297;22.795553796488203;22.795553796488203;18.584113772780803;13.880794954515611;13.880794954515611;12.069540890388737;12.069540890388737;9.791955866348355;9.791955866348355;7.57558464527071;7.57558464527071;-3.2899999999999996;3.312742527136017;25.959532840714026;9.135013307111365;3.8114778311169415;227.90908452694188;19.933896264428668;11.518956857145081;17.46423523708749;0.0;0.0;0.0;14.581479100779312;0.0;0.0;0.0;50.27463592526772;67.87989304145168;28.93558059601692;17.746858027879952;24.538992111625106;28.36716016916855;0.0;4.9839785209472085;34.07901938667802;64.38741646024276;0.0;71.97896840139518;0.0;0.0;0.0;0.0;0.0;0.0;56.512092963344365;20.746758944869704;29.08661465404235;39.679221913385504;71.40792164233386;0.0;10.902924932081056;0.0;115.28000000000002;28.8211586606551;19.802129157825057;0.0;41.580515646102995;18.414747775921285;22.542396530611935;6.076020106833881;6.923737199690624;49.54774229719017;24.897819988790065;9.729267686435719;6.341106355548545;0.0;35.21336305494514;23.328851228419296;0.8729989198956012;-1.8887358065049649;7.7146076349032935;9.988668293983064;7.929140318810024;0.0;0.46875;39.0;3.0;7.0;2.0;2.0;4.0;1.0;1.0;2.0;5.0;3.0;7.0;2.0;1.0;1.0;2.0;6.0;4.672700000000003;149.54829999999987;0.0;2.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHEMBL1624501;2.7041813114134543;0.4225496031746033;2.7041813114134543;0.4225496031746033;0.6632682298782123;289.48699999999997;256.22299999999996;289.26382547609;118.0;0.0;0.17780370549755684;-0.37461647072383736;0.37461647072383736;0.17780370549755684;1.0476190476190477;1.6666666666666667;2.2857142857142856;15.154301683131711;9.773394444955342;2.3504900840296536;-2.3477837622308497;2.3661393073049437;-2.390525185372283;5.924806656735337;-0.5531146489555477;1.898712405132622;440.1868120273063;15.035169427003236;14.490439029247725;14.490439029247725;9.927453471798822;8.991382191364734;8.991382191364734;8.68996303382248;8.68996303382248;5.439850887609985;5.439850887609985;4.645476602325138;4.645476602325138;-0.79;2.8905189359393266;15.119029907917161;5.775764874752031;3.5190137138144615;130.46624023685538;4.899909730850478;13.08951281182515;5.711685002770702;0.0;0.0;0.0;0.0;4.575525859479815;0.0;0.0;27.694948798762496;31.09827696110082;43.11920594696366;0.0;4.575525859479815;5.711685002770702;0.0;4.899909730850478;17.250802561719567;59.79905691339255;26.1790256236503;11.773059419889714;0.0;0.0;0.0;0.0;0.0;0.0;41.36614621675129;0.0;17.250802561719567;59.79905691339255;11.773059419889714;0.0;0.0;0.0;6.25;0.0;0.0;0.0;0.0;5.41499046939678;11.835812092322787;58.28313373828034;11.408724315826536;0.0;43.24640449592667;0.0;2.7041813114134543;0.0;2.6505094954648527;0.0;3.6551232993197287;1.6850471361384056;0.0;9.228368160535819;14.82677059712774;0.0;0.8421052631578947;21.0;0.0;2.0;1.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;2.0;2.0;3.0;3.9155000000000033;89.85140000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHEMBL2046863;13.508399270225915;-0.12780148340352016;13.508399270225915;0.12780148340352016;0.8030009704918594;350.4810000000001;323.26500000000004;350.215827084;136.0;0.0;0.1227295886092867;-0.3689651771268834;0.3689651771268834;0.1227295886092867;0.8461538461538461;1.4615384615384615;2.076923076923077;19.142143708832442;9.89382936216744;2.701906444006773;-2.4282783672502837;2.7016280803126307;-2.5186789605361692;5.467292820784534;0.12409438216856006;1.3886670251738207;752.5546444855413;17.725403871315223;15.443235581403943;15.443235581403943;12.691543809919255;10.004184737208837;10.004184737208837;8.43144497308657;8.43144497308657;7.050707494587762;7.050707494587762;5.9427780814415305;5.9427780814415305;-1.8699999999999997;3.09633715871974;16.31432550411862;6.089470688291114;2.402469750637356;155.17056986666896;4.899909730850478;5.817220841045895;0.0;0.0;0.0;0.0;4.899909730850478;4.39041504767482;0.0;0.0;37.255572541998674;60.42428114987963;31.866411898333862;5.538925252383345;4.39041504767482;5.687386274683562;0.0;4.899909730850478;17.75371813848418;25.304305697925987;31.078935354500782;65.97797594889738;0.0;0.0;4.899909730850478;10.077801322358383;0.0;0.0;31.07893535450078;5.538925252383345;23.570938979530077;25.328831937239638;54.59730361615449;0.0;0.0;0.0;6.48;0.0;4.39041504767482;0.0;11.35614609342924;0.0;43.93274376213448;24.092481012232575;12.13273413692322;12.13273413692322;47.05539200369962;0.0;13.508399270225915;0.0;5.218787372973881;0.0;2.8377387908407936;2.2209523705000445;18.114901250525936;2.640759220737576;6.70846172419585;0.0;0.4782608695652174;26.0;0.0;2.0;2.0;1.0;3.0;2.0;0.0;2.0;2.0;0.0;3.0;3.0;2.0;1.0;3.0;5.0;4.5191000000000034;103.68400000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHEMBL2046861;9.738696792476485;0.2251863662131517;9.738696792476485;0.2251863662131517;0.9051010180179305;348.49000000000007;320.266;348.220163516;136.0;0.0;0.11509721813210348;-0.5079666255808122;0.5079666255808122;0.11509721813210348;0.8461538461538461;1.4615384615384615;2.076923076923077;16.254665391944545;9.893414133073005;2.7019007272650284;-2.428330280059153;2.702241605204147;-2.518565563476113;5.469387024595817;0.1241127677248236;1.3886670251738207;752.5546444855413;17.725403871315223;15.512484703894673;15.512484703894673;12.691543809919255;10.038809298454202;10.038809298454202;8.47142597259774;8.47142597259774;7.073790535418007;7.073790535418007;5.9543196018566515;5.9543196018566515;-1.9999999999999996;3.09633715871974;16.193877551020407;6.020551649540292;2.36865234375;155.79926821593875;10.006437125691184;5.749511833283905;0.0;0.0;0.0;0.0;4.899909730850478;0.0;0.0;0.0;37.255572541998674;60.42428114987963;31.866411898333862;5.538925252383345;5.106527394840706;5.687386274683562;0.0;4.899909730850478;17.75371813848418;25.304305697925987;31.078935354500782;60.160755107851486;0.0;5.749511833283905;4.899909730850478;5.687386274683562;5.749511833283905;0.0;36.18546274934148;5.538925252383345;17.75371813848418;25.328831937239638;54.59730361615449;0.0;0.0;0.0;26.71;0.0;5.106527394840706;0.0;5.538925252383345;5.749511833283905;43.93274376213448;24.092481012232575;0.0;12.13273413692322;59.18812614062284;0.0;0.0;0.0;5.279603699504493;9.738696792476485;2.9898232720161837;2.8272763815859596;18.870996193434067;2.703259220737576;6.840344440245234;0.0;0.4782608695652174;26.0;1.0;3.0;2.0;1.0;3.0;2.0;0.0;2.0;3.0;1.0;3.0;3.0;2.0;1.0;3.0;5.0;4.085600000000003;105.39080000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHEMBL2046859;6.3793618388294995;0.25018636621315193;6.3793618388294995;0.25018636621315193;0.750924470146404;366.93600000000015;339.7200000000001;366.18627654400007;136.0;0.0;0.05255746484902818;-0.368965177126765;0.368965177126765;0.05255746484902818;0.8846153846153846;1.5769230769230769;2.230769230769231;35.495691654712004;9.894154265975944;2.7023536343339534;-2.428632270982455;2.7028577954878603;-2.51868322235046;6.301811323219999;0.12417263227136548;1.3994786495333917;769.8046444855414;17.725403871315223;15.443235581403943;16.199164527422397;12.691543809919255;10.004184737208838;10.382149210218065;8.434899296780518;8.871335077252501;7.031103338627259;7.266200441414997;5.963489132503856;6.153776980643056;-1.5099999999999998;3.096249569012025;16.648301035099912;6.281785638434074;2.4973391903904067;161.30830069062443;4.899909730850478;0.0;0.0;0.0;0.0;0.0;4.899909730850478;0.0;0.0;0.0;48.856512432231185;60.42428114987963;36.88904521207519;5.538925252383345;0.0;17.28832616491608;0.0;4.899909730850478;17.75371813848418;25.304305697925987;31.078935354500782;65.18338842159281;0.0;0.0;4.899909730850478;5.687386274683562;0.0;11.600939890232516;31.07893535450078;5.538925252383345;17.75371813848418;25.328831937239638;54.59730361615449;5.022633313741326;0.0;0.0;6.48;0.0;0.0;0.0;5.538925252383345;0.0;48.9553770758758;24.092481012232575;0.0;6.06636706846161;65.25449320908446;11.600939890232516;0.0;6.3793618388294995;5.321698458189861;0.8776096891924817;3.0637326520114225;2.515185994661102;19.534261920740477;2.7422213333604026;6.927039224125865;0.0;0.4782608695652174;26.0;0.0;2.0;2.0;1.0;3.0;2.0;0.0;2.0;2.0;0.0;3.0;3.0;2.0;1.0;3.0;5.0;5.033400000000005;108.73600000000008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHEMBL2046858;6.1615741120613325;0.2546308106575964;6.1615741120613325;0.2546308106575964;0.8531322063150586;347.5060000000001;318.27400000000006;347.23614792800004;136.0;0.0;0.05258121052383569;-0.39871975366270923;0.39871975366270923;0.05258121052383569;0.8846153846153846;1.5769230769230769;2.230769230769231;15.330176376445756;9.891506282843237;2.7023460126524577;-2.428758677005815;2.7027243951558595;-2.5187821863925888;5.4901114709731;0.12421423900961176;1.3994786495333917;767.049756983378;17.725403871315223;15.642621377584343;15.642621377584343;12.691543809919255;10.103877635299037;10.103877635299037;8.55001473987786;8.55001473987786;7.09311316543166;7.09311316543166;6.013679953088947;6.013679953088947;-1.9999999999999996;3.096249569012025;16.193877551020407;6.020551649540292;2.36865234375;156.34492516075545;10.633577208012664;0.0;0.0;0.0;0.0;0.0;4.899909730850478;0.0;0.0;0.0;37.255572541998674;60.42428114987963;37.55379817301743;5.538925252383345;0.0;11.374772549367124;0.0;4.899909730850478;17.75371813848418;25.304305697925987;36.812602831662964;60.160755107851486;0.0;0.0;10.633577208012664;11.374772549367124;0.0;0.0;31.07893535450078;5.538925252383345;17.75371813848418;25.328831937239638;54.59730361615449;0.0;0.0;0.0;32.5;0.0;0.0;0.0;5.538925252383345;0.0;49.62013003681804;24.092481012232575;0.0;6.06636706846161;65.25449320908446;5.733667477162185;0.0;0.0;5.32615662005543;0.0;10.143194231043015;2.523094945278386;19.574379387017615;2.746756480752693;6.936418335852861;0.0;0.4782608695652174;26.0;2.0;3.0;2.0;1.0;3.0;2.0;0.0;2.0;3.0;1.0;3.0;3.0;2.0;1.0;3.0;5.0;3.9622000000000037;108.13840000000008;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHEMBL2046868;2.8362962962962963;0.3437974773242629;2.8362962962962963;0.3437974773242629;0.822843663030619;332.491;304.267;332.225248896;130.0;0.0;0.052504389528001155;-0.36896517712688376;0.36896517712688376;0.052504389528001155;0.76;1.32;1.92;15.329987453241868;9.894574366775014;2.7014423249369157;-2.4282135561794793;2.701280727933313;-2.5185529725230333;5.4670296898032635;0.12416672144504856;1.381290422941159;706.272714408142;16.855160383312146;15.14262137758434;15.14262137758434;12.297696959801902;9.904518898181266;9.904518898181266;8.290577352040204;8.290577352040204;6.980274892473578;6.980274892473578;5.931042320985013;5.931042320985013;-1.7999999999999996;3.1017263839820273;15.45454152249135;5.878009237439908;2.3413963875476886;151.00503446374276;4.899909730850478;0.0;0.0;0.0;0.0;0.0;4.899909730850478;0.0;0.0;0.0;55.4546737473835;48.29154701295641;31.866411898333862;5.538925252383345;0.0;5.687386274683562;0.0;4.899909730850478;17.75371813848418;25.30430569792599;31.07893535450078;66.2271221763131;0.0;0.0;4.899909730850478;5.687386274683562;0.0;0.0;31.07893535450078;5.538925252383345;17.75371813848418;25.328831937239638;60.6636706846161;0.0;0.0;0.0;6.48;0.0;0.0;0.0;0.0;5.538925252383345;30.843230950309326;31.618542332360732;5.563451491696996;0.0;77.38722734600769;0.0;0.0;0.0;5.3878618669690095;0.0;3.29341372197027;2.679440372338099;22.288395377319887;2.830278778560705;7.103943216175359;0.0;0.4782608695652174;25.0;0.0;2.0;2.0;1.0;3.0;2.0;0.0;2.0;2.0;0.0;2.0;3.0;2.0;1.0;3.0;5.0;4.380000000000004;103.72600000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
