;member_1;member_2;member_3;member_4;member_5;member_6;member_7;member_8;member_9;member_10;member_11;member_12;member_13;member_14;member_15;member_16;member_17;member_18;member_19;member_20;member_21;member_22;member_23;member_24;member_25;member_26;member_27;member_28;member_29;member_30;member_31;member_32;member_33;member_34;member_35;member_36;member_37;member_38;member_39;member_40;member_41;member_42;member_43;member_44;member_45;member_46;member_47;member_48;member_49;member_50;member_51;member_52;member_53;member_54;member_55;member_56;member_57;member_58;member_59;member_60;member_61;member_62;member_63;member_64;member_65;member_66;member_67;member_68;member_69;member_70;member_71;member_72;member_73;member_74;member_75;member_76;member_77;member_78;member_79;member_80;member_81;member_82;member_83;member_84;member_85;member_86;member_87;member_88;member_89;member_90;member_91;member_92;member_93;member_94;member_95;member_96;member_97;member_98;member_99;member_100
MACCS;0.32882675091439484;0.38913562855980466;0.4083684299525464;0.41955725092005536;0.4339444684857092;0.43989194005158316;0.44063085572967187;0.44360194801887765;0.4446487843170611;0.44181311684517666;0.44102669819817597;0.4414800476222188;0.44472257580391605;0.445332735223017;0.44817402517005334;0.4466596119248999;0.44892512903973425;0.44945045494000524;0.44980030821903494;0.44879160496960846;0.4498038398064378;0.4500660206647451;0.45080497924187823;0.4516089407751863;0.45184961310479377;0.45200619025922517;0.45213366815078015;0.4514078164927736;0.45005364027453143;0.4515570221216093;0.4508540283614645;0.4520278360166393;0.4514146303488926;0.4517863677964017;0.4517538342145603;0.4520576568346504;0.45127549330437733;0.4518587743699326;0.45246992345826587;0.4525628201050078;0.45290844056572666;0.453468047002037;0.4537654733335412;0.45436206643850363;0.45450676794674694;0.4549224536443853;0.4553055818213906;0.45550605098269525;0.45522419074620146;0.4547341404703068;0.4545072865088654;0.45510442059466183;0.45564698068195375;0.4560331124712673;0.45592538758995216;0.45585200961010863;0.4561073121774485;0.4566580961787091;0.4565535138151917;0.45677833644053933;0.45631743644649037;0.45595850162871776;0.45543077249846453;0.4552017465345076;0.455795172241911;0.45639279925221055;0.4561060281532394;0.45628289101927166;0.4564723205605512;0.45631108731834935;0.4563938580512459;0.45670947974694565;0.45618067765309855;0.45601918766455507;0.4556329017182107;0.4557213384383212;0.45590756272333577;0.45630737827119183;0.45637089612143844;0.45637875499681335;0.4567140363821016;0.45688251707485394;0.4572073673204634;0.45715617055115043;0.45714271893328673;0.45745397522444986;0.45759742141513404;0.45744106681663355;0.45757845644712136;0.4574361863073133;0.45767428225268225;0.45772850061303927;0.45780873884262985;0.45820779843351733;0.4584565049916499;0.4585172929043445;0.45850548296226723;0.45860721591529485;0.4585083428303379;0.4584843298878042
MFC;0.4285066998593102;0.508516113062325;0.5334646272140734;0.5435898893724721;0.55347691830331;0.5667082556423244;0.5703515197366054;0.5738426904626629;0.5727464246418648;0.5727780837727272;0.574873680500302;0.5760984210733759;0.5782946251733434;0.5770159814037221;0.5777109813663666;0.5764450297212242;0.5773052081791685;0.5768890487176702;0.5756964497555898;0.5752559526643437;0.5758334509616672;0.5768162741270385;0.5778562652454915;0.5766345369813304;0.5763543776569151;0.5780241308553651;0.5782661341120391;0.5777336275680046;0.5770369274849524;0.5781498615923522;0.5774776710858054;0.5780943627185144;0.5784886915005365;0.5787319874121847;0.5797072813827162;0.58026306053415;0.5798828865949259;0.580692919939616;0.5800387119643444;0.5808274681255579;0.58126675788265;0.5815679774679103;0.5817064158209531;0.5817894548130472;0.5817454915790365;0.5815608706991247;0.5816839434146666;0.581731431133665;0.5817006731862235;0.5813982057610224;0.581495863544131;0.5811665484438232;0.5806026494610187;0.5806043991397118;0.5806369953640054;0.5804424165682646;0.5799751324414291;0.5801639893959165;0.5802285671559337;0.5802433687373539;0.5800002706778263;0.5802071234663111;0.5803086124364705;0.5799435302124102;0.5803253722310617;0.5806131740085525;0.5806934646389508;0.5806169797742671;0.5802237277208062;0.5807823036952542;0.5807102682449878;0.5805828301821636;0.5802525311245663;0.5805060783993233;0.5801535414520134;0.5800991115360248;0.5802638580962545;0.5800877481410986;0.5799550722828888;0.5797705496412736;0.5800430247808999;0.5798348520684703;0.5800945821287045;0.579879614421136;0.579657678283103;0.5799711869513542;0.5801453262690499;0.580100488306186;0.5800285870890232;0.5797906217746858;0.5798875817621387;0.5796160542496621;0.5797236536198953;0.5793476141627858;0.579484601871114;0.5797631673487699;0.5797121521918784;0.5794356331627724;0.5798944859212103;0.5799255372915004
RDKit;0.3986361871673393;0.4450919606169297;0.45602651039266917;0.4586647859591141;0.46741038326494344;0.464053714296626;0.4678373201739692;0.47218096276481714;0.4685085934149621;0.46710309967388797;0.4685105029745301;0.47198875434596677;0.4738906080800108;0.47222456523288414;0.4727680563275761;0.4733030533369912;0.4775422983546056;0.4772918136601043;0.4773845242180531;0.4764850459296319;0.47780517875329165;0.47956138726323116;0.4802936820838952;0.48075429207255727;0.48051485846332487;0.48242619523712604;0.48213707367872605;0.48068953151863913;0.47981150180319576;0.4800620752036563;0.4789352258724562;0.47958195143387317;0.4801587155401609;0.480437811830535;0.4802080931199997;0.48049846295999343;0.4794915286645788;0.47998021865037976;0.4804201028112359;0.4805567388853219;0.48057848697638383;0.482079592336636;0.4832520310029087;0.484349989548707;0.48504399362506867;0.4849432781615486;0.48565231965063616;0.4854621808290286;0.48545046986001117;0.4856054513750021;0.48472604991397716;0.48504627489821606;0.48506962871139503;0.4856551404933841;0.486164461083717;0.48592444231025933;0.4863073913787933;0.48688739638996936;0.48708119809877426;0.48685243469844197;0.4866655654941554;0.48685558226407466;0.48686481248141533;0.4868416932713101;0.4874291620824046;0.48844111708408133;0.4879733548998507;0.4883962780838844;0.4881158634623506;0.4881427768073654;0.48803044199456314;0.48835267299241614;0.48786197627695793;0.48725043075174734;0.4870236744576971;0.487061306736305;0.48723317974930325;0.48761067516336354;0.48762090970044325;0.4878368983293033;0.48827219764457275;0.488552677692497;0.48913192040766496;0.4891875886686913;0.4892803655386012;0.48917504965989433;0.48941622100132276;0.48960519962432414;0.4896156383031527;0.4896231266412243;0.4898918631492023;0.49015912286615326;0.49021600941044063;0.4903742343143831;0.4903458176546198;0.48996742595561227;0.4899864586002881;0.4899784318409425;0.4904736829189509;0.49041403987364873
CDDD;0.48612774567000694;0.5380953231432124;0.5559662875028952;0.5643277040447433;0.5738779365523458;0.5783180245931215;0.5809689870385331;0.5819691304029913;0.580587082113593;0.5801114664476458;0.5814735714969922;0.5825645318251994;0.5851805218053434;0.5824989338442683;0.5826198756759383;0.5816983046830042;0.5839122099252809;0.5820362235873788;0.5808952783041951;0.5794925711597373;0.5798213497754638;0.5806761883712248;0.5814790597432016;0.58241961321786;0.5826478961950607;0.5841425739543761;0.5835827989870894;0.5835964825793419;0.5832964690716869;0.5841597419618549;0.5842930644208559;0.5847027118847353;0.5848799090681771;0.585167909022571;0.585340188500498;0.5859708611794185;0.5852727974729975;0.5854606367250088;0.5857544367464425;0.5851222508746041;0.5863006526420663;0.5878639998965114;0.588248765838439;0.5887567677012824;0.5890101494880666;0.5890225607556382;0.5894877890769383;0.5895805953873645;0.58978553883481;0.5895318266520019;0.5892009816372681;0.5894456911758084;0.5890082818939353;0.5893671602206716;0.5890086298662971;0.5889053340365136;0.5888712106154623;0.5895547512947855;0.589476925644385;0.5896834698469262;0.5893127274974244;0.5893843130788842;0.5895891730323959;0.5894530340164882;0.5898169347848627;0.590316380804913;0.5900786447215314;0.590346738190985;0.5897707491875235;0.5899948859126998;0.5899134470764505;0.5900209731970336;0.589841286495951;0.5898233884242055;0.589937951714866;0.589934761614392;0.5899643499747895;0.590078511527033;0.5903284957254467;0.5901212009974763;0.5904241901098808;0.5904776653558299;0.5909106103379406;0.5910136167009192;0.5909440195706501;0.5912040822507434;0.5913528145783569;0.5914128462887109;0.591284836479296;0.5912734328320768;0.5913062722459128;0.591474985431863;0.591632253171507;0.5918334711615838;0.5921075200443773;0.5921089963591124;0.5923869219806959;0.5924706646867858;0.5929118128738669;0.5926918922301133
