;member_2;member_3;member_4;member_5;member_6;member_7;member_8;member_9;member_10;member_11;member_12;member_13;member_14;member_15;member_16;member_17;member_18;member_19;member_20;member_21;member_22;member_23;member_24;member_25;member_26;member_27;member_28;member_29;member_30;member_31;member_32;member_33;member_34;member_35;member_36;member_37;member_38;member_39;member_40;member_41;member_42;member_43;member_44;member_45;member_46;member_47;member_48;member_49;member_50;member_51;member_52;member_53;member_54;member_55;member_56;member_57;member_58;member_59;member_60;member_61;member_62;member_63;member_64;member_65;member_66;member_67;member_68;member_69;member_70;member_71;member_72;member_73;member_74;member_75;member_76;member_77;member_78;member_79;member_80;member_81;member_82;member_83;member_84;member_85;member_86;member_87;member_88;member_89;member_90;member_91;member_92;member_93;member_94;member_95;member_96;member_97;member_98;member_99;member_100
MACCS;0.2704245992483015;0.20522711097165797;0.24061950526868875;0.22449482014924196;0.24418980457878334;0.2946943718783763;0.31679485504135;0.3026163496182351;0.31315455410980636;0.33570108462299547;0.3533425429835533;0.3648094909179158;0.36649429686187385;0.36274665372337445;0.3381746224354546;0.3300866204939608;0.3433270483693318;0.3311647096159949;0.33537905800212814;0.3400087740586555;0.338856012097;0.35498534545522425;0.35535870965333133;0.3655562193141299;0.37131069501745473;0.3834310302985046;0.38847611402542603;0.39249911326002945;0.39537401758545365;0.3985849496891743;0.39707282468684074;0.3979268952900106;0.3995416954468236;0.39756286519685624;0.3968768084828345;0.37884798476674064;0.3786192991954001;0.3808828196464241;0.3853818582336139;0.38544252991580635;0.39248977915507677;0.3940299064722683;0.3857085519069576;0.386791308081468;0.3803507756641215;0.3818022289842627;0.37560905034816205;0.3807661433345156;0.3843457725838669;0.3937405492187354;0.39377321858606973;0.39821625254354354;0.40520749715309795;0.4051048219986185;0.4046194485410794;0.406243582802845;0.40982321205219624;0.4104579311889782;0.40724699908525763;0.40415741034592184;0.3978942259226762;0.3980062351821083;0.3951033285418261;0.3952900106408796;0.3978568895028656;0.3917383837063863;0.39264379188679593;0.3994670226072022;0.3928818115630892;0.3924244404204081;0.3926017884145089;0.3924057722105027;0.3917290496014337;0.3956307054716523;0.3921444172718278;0.39042694196053535;0.39321783934138554;0.3946972949763847;0.39732017846808665;0.3963774338678664;0.3973855172027554;0.39760953572161956;0.3982069184385909;0.39805290570687174;0.3983515970653574;0.3989349786248996;0.39516400022401854;0.39825825601583065;0.39605540724699906;0.39286314335318384;0.39078630500121336;0.39207441148468275;0.39129501372113423;0.38817275561446407;0.3878740642559785;0.38783206078369137;0.3907909720536897;0.39311983123938243;0.39696548247988495
MFC;0.25021001736143517;0.23408068400321094;0.20948531745290944;0.17848675490507213;0.28839584072283303;0.20005787145070655;0.2148757630630799;0.2134663132152258;0.17910280583194876;0.19579685253980994;0.16086863180689603;0.17125282356674817;0.21192151884555788;0.21160415927716691;0.2179933541172737;0.21659323837437228;0.23335262381690214;0.22323445404820128;0.21887075998282524;0.23033304086471146;0.2296749864655478;0.2529215748501876;0.2524455354976011;0.2585547071891276;0.26496257023913977;0.26855153359344375;0.27468404054735185;0.2709177291989471;0.25212817592921016;0.24970597569399067;0.24570631172176896;0.2392564451994698;0.24398416935800024;0.23525678122724808;0.23447738346369965;0.2488379039333918;0.24027852969178784;0.2384070416487763;0.23597084025612783;0.23254522373849568;0.23650288423843038;0.23123844904512106;0.234496051673605;0.2258853398547613;0.23211585491067258;0.2356161442679261;0.24511359605727404;0.24433886534620192;0.24224802583680244;0.2458089868762484;0.24003117591054193;0.24332144790636026;0.2471017604121941;0.2537383090335467;0.25324360147105496;0.25502641551701605;0.25301024884723805;0.25240353202531407;0.2504900405100155;0.25318292978886253;0.24811451079955937;0.24788582522821884;0.24957063117217684;0.24926727276121485;0.2536076315642093;0.24036253663636192;0.2402738626393115;0.23769764967237292;0.23656355592062275;0.23960180708271883;0.24018518864226104;0.23857505553792444;0.23990049844120442;0.24035786958388558;0.23595217204622249;0.23645621371366696;0.23621819403737374;0.22889558870199933;0.22907293669610015;0.22892825806933373;0.22999701308641513;0.22770549032053314;0.22313644594619822;0.22536262997741144;0.2266087329885937;0.2252692889278847;0.22556798028637032;0.2248445871525379;0.22438721600985678;0.22412119401870553;0.22456923105643395;0.22231037765788636;0.22135363190023705;0.21398902309257561;0.2105494054175145;0.21635055164560268;0.20872458789926632;0.20800586181791023;0.21006869901245165
RDKit;-0.029710456064367983;-0.09635596542647525;-0.09595459891351019;-0.07899453021449772;0.032235331454066866;-0.03269736964922433;-0.06248249855321372;-0.07710437396158082;-0.0929396830137958;-0.0872365448877107;-0.0953945526163496;-0.09834879683387159;-0.06720555565926782;-0.03838650661788041;-0.029873802901039814;-0.05357776242836074;-0.009035413594190451;-0.0276382847648739;-0.02173446338230627;0.010085500401366512;-0.0037103067186887444;0.00691657176993298;0.007756641215673829;0.013898482274534696;0.023843971101611062;0.03385013161087983;0.029033733455298968;0.013791140067578918;-0.0033509436780107156;-0.010477532809378907;-0.015093247708477232;-0.01108891668377919;-0.006048500009334105;-0.0028282338006608543;0.001208766591371553;0.008545373084174957;0.004452368062426494;0.0026275505441783185;0.0022495192935949367;-0.009553456419063975;-0.018579535908301754;-0.017067410905968226;-0.014197173633020328;-0.013940485746821737;-0.00906341590904848;-0.00574980865084847;0.011037579106539474;0.011527619616554968;0.026970896260757552;0.0228918923964381;0.02571079209214628;0.0372197434987959;0.04698788433177142;0.04316556835365056;0.04850467638658129;0.051407583026863546;0.050054137808725516;0.05636399275673455;0.052518341516232;0.05454384229096272;0.042834207627830564;0.05805346575316893;0.05485186775440102;0.05738607724905258;0.05021281759292101;0.05417514514533201;0.057050049470756245;0.059434913286164986;0.0602843168368585;0.05514122500793398;0.05841749584632328;0.054907872384117075;0.048542012806392;0.05369910579274553;0.05154759460115369;0.05107155524856721;0.04855601396382101;0.04483637314017959;0.03309406910971307;0.03617899079657251;0.037233744656224914;0.03502622883491701;0.02731625814400657;0.026756211846846005;0.02655086153788713;0.02862769988985756;0.030405846883342354;0.026079489237776986;0.033476767412772786;0.0330613997423787;0.03616032258666716;0.03677637351354378;0.037457763175089136;0.0390352269120914;0.0278109657064984;0.029612447962364886;0.022803218399387683;0.030205163626859814;0.029239083764257837
CDDD;0.0804039800623518;-0.018332182127055834;0.012409692534582857;0.03390613624059589;0.14127167845875258;0.09958556574010118;0.02635951238635727;0.02946310228312207;0.005633132338940019;0.015989321783934137;-0.02609815744768234;-0.01333376892489779;0.013007075251554128;0.016115332200795265;0.02139376855153359;0.017039408591110194;0.05190695764183173;0.046143147833554235;0.055612597308044125;0.0671402169245991;0.046651856553475084;0.05284503518957566;0.03957193794687027;0.05030149158997144;0.050371497377116506;0.05085220378217931;0.053605764743218765;0.04474303209065282;0.006995911662030727;0.0055817947617003;0.006883902402598615;0.011396942147217502;0.016274011984990757;0.013095749248604549;0.008484701401982564;0.01898090242126682;0.029416431758358688;0.018425523176582595;0.02786697033621446;0.024572031287919797;0.02015233259282767;0.02462336886515952;0.017590120783318085;0.02037168405921556;0.02053503089588739;0.02220583568241641;0.04805197229637649;0.04626915825041536;0.04718856758825395;0.06300987548303992;0.05655534190826442;0.07316538167155151;0.07469617488379039;0.07767375436369406;0.08137472697743015;0.08885601209700002;0.07953124124927659;0.07340340134784475;0.06918438590923516;0.0697537663113484;0.07230197696342897;0.07306737356954841;0.07540089980771743;0.07737039595273208;0.07930255567793604;0.07478018182836446;0.0800212817592921;0.07833180876285772;0.0859484384042414;0.08340022775216084;0.08328821849272873;0.0907088319301062;0.0840582821513245;0.08783859465715832;0.08241081262717717;0.07802378329941942;0.0847210036029645;0.08394627289189238;0.08264416525099408;0.07934922620269942;0.07346874008251347;0.07091586237795656;0.04747325778931058;0.045116396288759866;0.04624582298803367;0.04386562622510127;0.04406164242910747;0.038251162096066604;0.03871786734370041;0.04038867213022943;0.04070136464614408;0.041704780928556756;0.039991972669740694;0.03571228554893871;0.02726492056676685;0.025673455672335577;0.025057404745458957;0.02849235536804376;0.02752160845296544
