;member_1;member_2;member_3;member_4;member_5;member_6;member_7;member_8;member_9;member_10;member_11;member_12;member_13;member_14;member_15;member_16;member_17;member_18;member_19;member_20;member_21;member_22;member_23;member_24;member_25;member_26;member_27;member_28;member_29;member_30;member_31;member_32;member_33;member_34;member_35;member_36;member_37;member_38;member_39;member_40;member_41;member_42;member_43;member_44;member_45;member_46;member_47;member_48;member_49;member_50;member_51;member_52;member_53;member_54;member_55;member_56;member_57;member_58;member_59;member_60;member_61;member_62;member_63;member_64;member_65;member_66;member_67;member_68;member_69;member_70;member_71;member_72;member_73;member_74;member_75;member_76;member_77;member_78;member_79;member_80;member_81;member_82;member_83;member_84;member_85;member_86;member_87;member_88;member_89;member_90;member_91;member_92;member_93;member_94;member_95;member_96;member_97;member_98;member_99;member_100
MACCS;0.3924959451038361;0.42523642912919546;0.3711744754327433;0.3951047254032447;0.380132890519435;0.3811238564524071;0.3868107121067227;0.38561003374825364;0.38707385320248733;0.38196074968190785;0.384429697434267;0.39106763905440856;0.38567360761566827;0.3737811479747494;0.37982938104103725;0.38125927958956496;0.38053092958211077;0.3811888190668802;0.38031616028554505;0.37939485568131337;0.37441748838569056;0.37362963820400363;0.37922034723260145;0.37891238780829306;0.38124201928059065;0.37796650100717555;0.381790209507439;0.37616910751657673;0.37821617281561026;0.3774843140391474;0.37982092120999067;0.3802481019957056;0.3846661559971748;0.38571641149028923;0.38416244711166014;0.3826485862229161;0.38063118388630657;0.3792736953651171;0.38083689085798755;0.3814329351935948;0.38289464313483756;0.380257947639861;0.38235013094105996;0.3811468933480302;0.3785689621599252;0.37780002020963943;0.3772932186783967;0.37706117936751826;0.3787556885637504;0.3782375085931815;0.3792193009864149;0.3763967852488118;0.3721042610155251;0.37121672747183265;0.37043269224342723;0.37215165650632953;0.37058516527627505;0.36979971511317344;0.3698717138203913;0.3734253010740608;0.3743921362608015;0.37464843164812167;0.37420543184710264;0.3759235582259316;0.3760124883494136;0.3742199541421851;0.37519367643201407;0.3752824062669352;0.37535493495165173;0.3749627970483712;0.37267626446174007;0.3741019554806404;0.37153152091837904;0.3709936763370383;0.37003532874164646;0.37103649920197523;0.3694428403145035;0.3689926376599322;0.37097143663956134;0.37087341115315087;0.36934297436494123;0.3688299767598572;0.3699646509843757;0.36781078966812175;0.3684515876607587;0.3659869595464663;0.36682913733870637;0.3657736171198641;0.3661791218285487;0.3648830640984657;0.3632777313918023;0.36197000728739137;0.3635165312717161;0.3615370581544346;0.36099065830623656;0.35870111311961783;0.3592724000138662;0.3590248527615151;0.3596886647699352;0.3596668587891728
MFC;0.5240093661006513;0.5525956112495678;0.5611781500828574;0.5712391353691935;0.5683730328500105;0.5767115510234493;0.5839460300328141;0.5928079956082155;0.5946228002232941;0.5866399977467792;0.5870658567162529;0.5893170515730027;0.5872222676394693;0.582567999379948;0.5872139776499865;0.5868298905736453;0.5881142802856825;0.588515926541773;0.5897222187329905;0.5907328586904985;0.590491913985823;0.5910994169250041;0.5913277440707498;0.5917819636517043;0.592706604831665;0.5926059075882765;0.5917528329733277;0.589932581946841;0.5903358573352281;0.5896323406104067;0.5907919490359786;0.5903058489110985;0.5893078593190765;0.5899624241515209;0.5896796661320061;0.5897549106376965;0.5902475187172109;0.5902197388220486;0.5907521093148362;0.5903788064259072;0.5901003003001366;0.5900690810318348;0.589711676437887;0.5906881040724601;0.5888358480602396;0.5885700101637652;0.5875391296108561;0.5868070165726312;0.5870683475249241;0.5860034680237045;0.5844075209894473;0.5845236869082904;0.5833808204204736;0.5825049209660426;0.5832879809858034;0.5834204533750711;0.5850195424628144;0.5850455320771825;0.5860359229939326;0.5868212493516374;0.5860515925373531;0.5860881687686272;0.5861336788483782;0.5865066200291607;0.5863435165681046;0.5862285276557095;0.5869939393624628;0.5880519516819067;0.5885106374941632;0.588371373389726;0.5878955790173732;0.5888696464980715;0.5881102458883267;0.5879649921573361;0.5885395849614734;0.588402664496628;0.5877539237987892;0.5880208039037316;0.5882573801307841;0.5882297760813588;0.5877240193997364;0.5876408393969967;0.5876273596393798;0.5879123164934954;0.5876424824321338;0.5873294339632061;0.5873413512021318;0.5871387297003923;0.5873607115563636;0.5867739941349921;0.5868706854208408;0.5868687307362548;0.5866852665810804;0.5866102573942349;0.5864775034722054;0.5859625801869595;0.5863309077842942;0.5862932002145769;0.5862811566547346;0.5861808082879869
RDKit;0.46419893132066636;0.5008721453219236;0.48701215680614696;0.4996341968364878;0.5049321843486436;0.4964740846838517;0.5088486655662505;0.515000966866483;0.5194641425499367;0.5204202714583579;0.5201235386110618;0.5234577883779613;0.5204325767164175;0.5204241391054109;0.525203304439395;0.5233721601492056;0.5281897696127669;0.5285188568159152;0.5316205707684408;0.5345444475253106;0.5347645885586239;0.5318833862114927;0.5326636834366928;0.5336777068523422;0.5349520548066229;0.5375970290567615;0.5392831236360427;0.5386435635585485;0.5390416555342692;0.5371412354918311;0.5382027956957338;0.5370333420403945;0.5387929643810854;0.5405409362149712;0.5406448109695299;0.5388195194896186;0.5404768705979964;0.541887362806063;0.5414877458720694;0.5409909100734231;0.5420313743626537;0.5407258651928908;0.5413867258135114;0.5426393277096013;0.5402131238687404;0.5401713114128026;0.538169346725192;0.538114630998241;0.5384574876795353;0.5372780204281336;0.5374961042901334;0.5384202902412514;0.5366599319012659;0.5372048241063354;0.53690079617071;0.5377817477456599;0.5378179190057164;0.539201950058668;0.5391402314388272;0.539510156019966;0.5393190072360257;0.5401321279881207;0.5397006557266888;0.5393925275492738;0.5389687790378477;0.5391693336726269;0.5385984682331043;0.5392810983262466;0.5398956973066749;0.5394100323426099;0.5391232555290149;0.5399051552925829;0.5392663261129207;0.5391624336318048;0.5400630913402854;0.5403204007690938;0.5405174561021834;0.5395154120141826;0.5396700697764869;0.5394881584068952;0.539955989251609;0.5400270542852024;0.540043458791075;0.5401746536996923;0.5396693042215075;0.5388765670355037;0.5388665766719807;0.5385325302351298;0.5388267702172567;0.5384329242146637;0.5379809005484917;0.5378293470492252;0.5379181925491494;0.5385059705566202;0.5384520398726028;0.5381285898401877;0.5379400212434213;0.5374960110387712;0.5384260168229683;0.539340191694601
CDDD;0.31743574784489315;0.4638307348899443;0.4032993340998674;0.45737076447014546;0.40579107905854617;0.4487239976842671;0.4609044771331434;0.48094298570238514;0.504096967385277;0.46446144807694867;0.4756936707596441;0.49286436078442053;0.5047268801892563;0.5068154527197055;0.510520143674343;0.4945955420968623;0.4960178446588165;0.5026510276667931;0.5094071709899852;0.5106610213198471;0.5021971003588266;0.5030744016589909;0.5092383410055542;0.5110333344215607;0.5075975196770613;0.5087640108814661;0.5148654434523909;0.516312702861633;0.5137150817309148;0.5096461582983933;0.5103533149986574;0.5089863541263233;0.5078000072601825;0.5104381048925528;0.5113750801607111;0.5043264111626704;0.5023701511813949;0.5025028408965643;0.504638583483431;0.5056594648194199;0.5082580515020563;0.5018074144120621;0.5049936073401834;0.503601338140717;0.49834417321283586;0.5014998161265332;0.49595670679468973;0.49681126776217865;0.4989368494772103;0.49909588497815227;0.4992268389061526;0.5005576249819946;0.4966029018679867;0.4967538893888984;0.49642353874897116;0.4991064273843818;0.4964174208869764;0.4982598285716706;0.4985866453122285;0.49834949859488764;0.4982673609952123;0.4987144324090106;0.4995575962333425;0.5002435454138423;0.49759579319791414;0.4951048870681365;0.4915287463896798;0.4894209539082127;0.4892897542470398;0.48581430869954956;0.48361931559327065;0.48592972968209824;0.483683685244929;0.4858575932846486;0.4853240195231856;0.482734525286891;0.4817649686463338;0.4790247717009075;0.4814115227117992;0.481933191157657;0.483189947811974;0.4819222755429978;0.4818801371015198;0.48207701630265676;0.4801663431383938;0.4801216954466426;0.4814666492172921;0.48193153446415404;0.4821256931149074;0.48195431838455216;0.48013572069876;0.4782520800320029;0.47851977153171743;0.4776054194799324;0.47798552367866776;0.477341079435172;0.47654982537401713;0.4779861501892928;0.47763107384974135;0.47680377182261646
