;member_2;member_3;member_4;member_5;member_6;member_7;member_8;member_9;member_10;member_11;member_12;member_13;member_14;member_15;member_16;member_17;member_18;member_19;member_20;member_21;member_22;member_23;member_24;member_25;member_26;member_27;member_28;member_29;member_30;member_31;member_32;member_33;member_34;member_35;member_36;member_37;member_38;member_39;member_40;member_41;member_42;member_43;member_44;member_45;member_46;member_47;member_48;member_49;member_50;member_51;member_52;member_53;member_54;member_55;member_56;member_57;member_58;member_59;member_60;member_61;member_62;member_63;member_64;member_65;member_66;member_67;member_68;member_69;member_70;member_71;member_72;member_73;member_74;member_75;member_76;member_77;member_78;member_79;member_80;member_81;member_82;member_83;member_84;member_85;member_86;member_87;member_88;member_89;member_90;member_91;member_92;member_93;member_94;member_95;member_96;member_97;member_98;member_99;member_100
MACCS;0.14075951161887781;0.21927854062712077;0.16081479283200537;0.14822763598865688;0.15642577504391567;0.15081251461357217;0.1831270946120134;0.20476927043052331;0.21155626300233218;0.2104002170302823;0.23685093257072967;0.23512068562384217;0.23501936485668207;0.24138518678393495;0.24347110559542437;0.23630700791980672;0.24390951276102088;0.249548702914321;0.25517050666378893;0.2564878265196616;0.24870201502425102;0.24965706817268896;0.2567060558643141;0.25865003567210443;0.26226370977895286;0.26749851616036263;0.2714729581467292;0.27487289939267495;0.28067441260933945;0.2794552659820021;0.27618482346804796;0.2797978980437298;0.27906182365390264;0.2737159541238751;0.2786360066428053;0.2744860519074084;0.2780676510968422;0.2779129720558523;0.271420649052441;0.27451258116153165;0.2724370042626666;0.26534380114750267;0.26817853438611006;0.26529583865417244;0.2642145841951594;0.264349328824859;0.26379671097201984;0.26428637805236305;0.26364398040732145;0.26313872551664597;0.26383642991180895;0.26152388831933426;0.2591938104402357;0.2598996085061482;0.2583576143455818;0.2604337907756134;0.26093544847928923;0.26241733964040126;0.2647020030336277;0.26688804354994394;0.2670572612217246;0.26863237947924723;0.2683558457286402;0.26574428796680993;0.2631604585214362;0.2647406727938752;0.26090712063166605;0.2622368807592463;0.26442456998627073;0.26439189553768955;0.26285559692320604;0.2666272474924609;0.2657904518666403;0.26632643272960543;0.2666620203001253;0.2680635742849092;0.26500281779648316;0.267800230219968;0.2690235735654718;0.26893274459372773;0.2648333003591192;0.2648724197677416;0.2666852521328322;0.2660599411260394;0.265856100529386;0.2639722237210501;0.2656919788725217;0.26501795595844047;0.2659566718825878;0.26389653291126336;0.26379970862785296;0.26500551568673303;0.2650596233745211;0.26414803623566374;0.2640958770241671;0.2641598769762046;0.2664560813443887;0.2661551166987416;0.26702578583547665
MFC;0.22059509463599464;0.2431209793941138;0.2675064599483204;0.2702593571826832;0.2830281719695198;0.292481279639322;0.31714943913859356;0.3510007673998933;0.3453229074863457;0.3501881029035294;0.3641051697572498;0.3517690665899266;0.3574646126728898;0.37248032038945544;0.3687555831339892;0.36494151573469547;0.3724410510980413;0.3748029041289711;0.3714176513966078;0.3720474588871502;0.36605394581437317;0.363713226257067;0.3555620005155968;0.35248775457592163;0.35270478485824086;0.3601221844517587;0.356035929902816;0.36795670785445783;0.365175033124097;0.3631265850105217;0.3639708747759252;0.36001336954501584;0.36618644220219787;0.36804109186616063;0.36693330815302433;0.3657370935928104;0.3645749024263026;0.361891400924477;0.3602567791986666;0.3606571161351823;0.3621868199068328;0.36189529787706015;0.35987877479810787;0.3608723478240017;0.3609033735618746;0.36127253487772565;0.3615630077279568;0.3616655275574501;0.362364131249363;0.3614979585963776;0.3604723106530693;0.35973548684928386;0.35533223019598675;0.3518122328339238;0.35220462598248164;0.3535926905160165;0.3547250550069845;0.3579286497958596;0.35683540471351405;0.35818524913517624;0.355738862209752;0.3571700929872839;0.35711733424462067;0.3592092483677764;0.3569950298866286;0.35735175093077215;0.3569266833336331;0.35543070319010533;0.35658869763844675;0.3541941701589357;0.35664415427135976;0.3552312091944099;0.3566231706805278;0.3581545231628866;0.35419087273751926;0.35415025450098025;0.35529490938086417;0.35785355851723955;0.3578570058214476;0.3576665047932516;0.35771671552845674;0.3561050258697698;0.356773802886143;0.35432681642955205;0.3545906101428683;0.3541186292319406;0.3557516022470428;0.35521067525195293;0.35701721253979385;0.3560916863013124;0.355209775955203;0.35584857641324485;0.3542021139468935;0.3540036691307397;0.35574965377075124;0.35514262846454075;0.35509421632283555;0.35358909332901667;0.3534928685767729
RDKit;0.04330008933014382;0.1192476483389989;0.14618158599974818;0.17368717662787697;0.18224758239057057;0.20425906940772315;0.22248181921737203;0.23252471567234423;0.2421184134007206;0.23936281827610809;0.23657724659316415;0.24029673795092238;0.23465694826645564;0.23310476207605654;0.22802283614213686;0.23144870711103915;0.22465526957918905;0.2270034832760781;0.2377388382285053;0.24118689185057288;0.23420325305611014;0.24549587222791774;0.24736221274962977;0.24567917888211416;0.24559119768341156;0.24776254968614542;0.2451366031763161;0.24089851735942494;0.24720363675605675;0.2490987547737669;0.24361754108287317;0.24936419719779132;0.24429725954303733;0.2458305605016877;0.24781665737393357;0.24934081548229287;0.2501940982151957;0.2502919716781477;0.24668039593038243;0.25533103113365346;0.2518807292697111;0.24846190279201666;0.25297907036697304;0.2543326618584267;0.2529086254548943;0.25189931473587657;0.2503884961959747;0.25025974687794145;0.25168902917918184;0.24949039850836646;0.24830362656402694;0.2440928194152173;0.24465907660209715;0.24211091926113779;0.24427507688987213;0.24596950184955363;0.2470125361966942;0.24815599201424485;0.24621426044832942;0.24780886346876743;0.24486681415133366;0.2408731871676349;0.24211421668255423;0.24295161183954148;0.2419511442052315;0.24204991696493341;0.24126782855806758;0.2400389395492725;0.2422649987709611;0.23886595682176537;0.2430175602678705;0.24314990677290357;0.2441887444018777;0.24584479936689507;0.2463224758239057;0.24699829733148676;0.2468535105547462;0.24566598919644836;0.24651657403910143;0.24635604956923687;0.24635739851436175;0.24831112070360975;0.24956444060744495;0.24958287619081876;0.25044530177401275;0.25249419953596286;0.253419875657236;0.2534480536220675;0.25507563085667007;0.25392048418137014;0.25349241892839797;0.25367107921605303;0.2542860483102214;0.25475982781464895;0.2560636582192725;0.25664850087231783;0.2597677116494901;0.25939030678009795;0.26108787927840427
CDDD;0.12835707476753178;0.1684250915783857;0.17820824115541647;0.18735378933673869;0.16901652907426393;0.16364308111057152;0.21868318974561893;0.21591980071584024;0.20833483216124987;0.21813446884536292;0.23731961606024085;0.24196942990581366;0.2442002853768353;0.24475754959621573;0.24297559308620656;0.25022527383586035;0.25163971774072674;0.25463047896544905;0.26257022008789127;0.26561418970365175;0.2602537815428335;0.25192089785787514;0.2518700875915034;0.2491216868408904;0.24711880309597892;0.25112576964813516;0.2522857125727681;0.25575415025450093;0.25998324310389276;0.2548020947618962;0.2557199769780032;0.25520782747891146;0.25980563199577933;0.25833243403658335;0.2673597246952883;0.26938524074174;0.2665801842958806;0.2711075439006697;0.26966357308584693;0.26673891017224527;0.2688715924147317;0.26938688945244815;0.2732811441452784;0.28166288962031694;0.28348141753149037;0.28506073250717934;0.2871935646324574;0.2861275982181934;0.2811267588745601;0.2841911125499859;0.283528330845279;0.28370204500080937;0.28504019856472235;0.2838766584530896;0.2833811459438719;0.28005974328075445;0.28316651378621915;0.2868167592942319;0.2891943500182857;0.2907113137526454;0.2942782244284969;0.29951677787969805;0.3018753334892114;0.29994649184337846;0.29737585208367057;0.2986008441398826;0.29977877299951433;0.30123818174187783;0.3018769821999197;0.30136363363849467;0.30278587144852726;0.3031309016349215;0.3030654028549674;0.3045020294129991;0.30466390282798844;0.306671582822233;0.30496711571551044;0.3040224044796969;0.3027710330521532;0.3056555273775907;0.3061774192581402;0.304805242300521;0.3042884464348879;0.3050383100415475;0.30342617073448563;0.30250439156579556;0.3035438287259363;0.30223580160314634;0.30377105103808816;0.30168273410193225;0.30209850896598855;0.30209895861436353;0.3014279333561155;0.3002978171070223;0.30146450475727976;0.30009367674478554;0.3007760930951995;0.29988503989879917;0.2993094899788365
